1681027200000,90.18000000,90.25000000,89.81000000,90.11000000,9449.74700000,1681030799999,850793.77973000,2461,3883.64700000,349641.26096000,0
1681030800000,90.12000000,90.20000000,89.79000000,89.97000000,7342.14700000,1681034399999,660459.80524000,2203,3633.13100000,326902.78566000,0
1681034400000,89.96000000,90.09000000,89.80000000,89.85000000,8979.83100000,1681037999999,807652.04384000,2238,4444.12700000,399813.00216000,0
1681038000000,89.85000000,90.23000000,89.81000000,90.23000000,12135.18100000,1681041599999,1092377.67444000,2463,8879.75200000,799297.03569000,0
1681041600000,90.22000000,90.54000000,90.15000000,90.19000000,14872.05700000,1681045199999,1343385.75997000,3606,6797.60200000,614012.70207000,0
1681045200000,90.20000000,90.20000000,89.72000000,89.90000000,8270.35400000,1681048799999,743611.07693000,3215,4583.75500000,412089.62364000,0
1681048800000,89.91000000,89.97000000,89.16000000,89.43000000,20821.86800000,1681052399999,1862324.13584000,5464,9699.37100000,867412.79904000,0
1681052400000,89.43000000,89.52000000,89.13000000,89.39000000,21881.24500000,1681055999999,1953490.62896000,5078,12002.99000000,1071527.78139000,0
1681056000000,89.39000000,89.79000000,89.34000000,89.55000000,8143.85200000,1681059599999,729667.63207000,2886,4259.77500000,381745.51801000,0
1681059600000,89.54000000,89.64000000,89.28000000,89.56000000,7761.62400000,1681063199999,694603.95114000,2729,3166.48800000,283361.79616000,0
1681063200000,89.56000000,90.28000000,89.52000000,90.19000000,10559.52100000,1681066799999,949115.21643000,3491,5828.69700000,523806.02768000,0
1681066800000,90.20000000,90.65000000,90.07000000,90.31000000,14493.69700000,1681070399999,1309738.35958000,6004,7466.53300000,674799.39601000,0
1681070400000,90.30000000,90.34000000,90.06000000,90.09000000,4603.26600000,1681073999999,415036.73958000,2004,2390.36200000,215518.21941000,0
1681074000000,90.09000000,90.81000000,90.09000000,90.75000000,11664.61800000,1681077599999,1055342.36301000,3358,6593.75300000,596588.38451000,0
1681077600000,90.80000000,91.00000000,90.71000000,90.97000000,14289.71700000,1681081199999,1298782.98179000,3880,8535.98700000,775894.36397000,0
1681081200000,90.97000000,91.03000000,90.50000000,90.58000000,9368.13600000,1681084799999,849847.14671000,2770,4156.94200000,377206.38464000,0
1681084800000,90.56000000,90.97000000,90.50000000,90.57000000,11444.64900000,1681088399999,1038351.49710000,3108,4979.27900000,451809.34503000,0
1681088400000,90.56000000,90.57000000,89.86000000,89.90000000,17124.06000000,1681091999999,1542865.29774000,4484,6025.88600000,542947.09524000,0
1681092000000,89.89000000,90.37000000,89.84000000,90.33000000,9988.90500000,1681095599999,900123.87480000,2269,5715.01500000,515034.02999000,0
